,0,1,2
0,-0.8368159084179043,0.48372500698414106,0.2564161715588742
1,0.6177422951890993,0.19851334849204136,-0.7609118918803813
2,-0.6608169223940199,0.4320059468291553,-0.6137522765594771
3,0.465357244095765,0.1235386793562394,-0.8764592575074501
4,-0.728703417569833,-0.5848432019080667,0.3563000959920806
5,-0.24352634699793663,0.7635346570716961,-0.5980884096588464
6,-0.001217178073759127,0.15065804435566355,0.9885851870974315
7,0.007693755094566986,0.521695746214107,0.8530969197662426
8,-0.00010398469029407315,-0.5286674055280095,-0.8488290543563334
9,0.34896013519443675,-0.9320358079015987,0.09765283833199402
10,-0.1570087147032874,-0.9864614128808848,-0.04735128725040191
11,-0.29250212491180544,-0.6561281917383056,-0.6956567421712379
12,0.8718218283996818,-0.4352119694279416,0.22476040841858264
13,-0.6788705834682285,0.1804117468720906,0.711748784679024
14,-0.5752269056292622,0.28607587426019904,-0.7663384377717501
15,0.8220521401606957,0.5693731876080129,-0.006667240081968077
16,-0.48341084050648,-0.47786389820222275,-0.7334576020983041
17,-0.7107426732075733,-0.6707855771208426,0.211876289396456
18,-0.5745034461885178,0.07308154380541171,0.8152330208428353
19,0.7455972507263228,0.44086310358399267,-0.49972438764546856
20,-0.8429166206389715,0.534864196606711,0.05841114481701061
21,0.7645222438590447,0.03761427919556628,-0.6434989546575267
22,-0.6024239757935339,0.048675224471325704,0.7966907027898454
23,-0.630744066408119,-0.3119325045115236,0.7105350345479938
24,-0.7096627062333148,0.4324884638959811,0.5561767452694356
25,0.9083487122508542,0.37604995419450765,0.18300013361340414
26,-0.8260799475847368,0.07128197328966272,-0.5590266545365529
27,-0.8459277364996564,0.24053266565666676,0.4759730048780774
28,-0.650504162611165,-0.4516448986616284,-0.6106236319849361
29,-0.13588838154242106,-0.817085318545692,-0.5602730851815626
30,-0.40517990724233033,0.8790320013294468,-0.2512607876407381
31,0.9687991390046329,0.2472642926731677,-0.016988167432657388
32,0.833454164356283,0.5374492805413497,-0.1284617716005654
33,0.9666322781799793,0.20114653248895345,-0.15862569542244226
34,0.9045371187611402,0.4183571533951759,-0.08240080695223913
35,-0.04375840546296135,-0.6185328110295256,-0.7845395870389539
36,-0.6596996000519193,0.7353284144329845,0.1552048988234934
37,0.38077094933240313,0.18716271460387252,0.9055294597121676
38,-0.38894248411800386,-0.9181914785634254,0.07515419310741682
39,-0.7581637792517082,-0.27487833403502254,-0.5912948378845342
40,0.8573046327344477,0.09925997251382354,0.5051497050861345
41,-0.15575613639223626,-0.7232190249707185,0.6728255850490275
42,-0.18414670373678835,0.06480381824214514,0.9807601422591125
43,-0.5305037082041458,-0.1618205047048501,0.8320937085681624
44,0.7428728492746237,0.6319832772560975,0.22076473241721534
45,0.2201264158453254,0.7700933048752093,0.5987492487122372
46,0.14887681459080274,0.553733973951277,0.8192767421143007
47,0.7234127079003413,-0.3288507136299955,-0.6070677574977428
48,-0.49323211707207165,-0.09312393514381537,-0.8648988446008775
49,-0.19220436750364212,-0.21745868134603033,-0.9569583078795912
50,-0.9044565453380793,0.3278887968544978,0.27285031517741853
51,-0.6382571616556205,0.48652951884724377,0.5965876489549383
52,0.1907269098641755,0.4735570659211092,0.8598644958188778
53,0.10985103208271872,-0.8658591346070375,-0.4880785897454568
54,-0.016886630319704013,-0.3889121797099537,0.9211200563388566
55,-0.12694235753386474,0.5785042132176811,-0.8057409714996105
56,-0.26119007685342116,-0.20698171380439473,0.9428352527901678
57,0.1871508263257577,0.467385503157705,-0.8640169903674377
58,0.1475412945502012,0.6212971397098145,0.7695592443670949
59,0.5884324553942353,-0.5648282072792844,-0.5785467497967479
60,-0.46363925932113476,0.7291354659845587,0.5033886266689286
61,-0.10471839258295598,0.5239464404500705,0.8452894094891659
62,-0.14454994465343077,-0.6626609943557105,-0.7348372065023593
63,-0.11491780769542366,0.6789581432893129,0.7251273937285824
64,0.7832020764937526,0.20731265995926712,-0.5861876562982945
65,0.39238726193861506,-0.30170362723521593,0.868911478794837
66,0.5303079177669,-0.15304187379054043,0.8338775073237166
67,-0.046843547224311444,-0.9383223654499371,0.34257381770923256
68,-0.9601801524926462,0.08277634405620833,0.26683731302778246
69,0.23864303017293395,-0.8796902356105447,-0.41133270417187207
70,-0.1791460137540378,-0.751945724362837,-0.6344165298670004
71,0.5084913003724242,-0.19861429277446077,0.8378478144336607
72,0.5993093291146624,0.7935278392385623,-0.10555518172743464
73,0.4647487516292693,-0.7763047053204207,0.42586336113407364
74,-0.320792189859959,-0.07187887020746436,-0.9444182330633767
75,-0.06163411049821757,0.2943057560027532,0.953721845407109
76,-0.3940047994255207,0.649350401631425,-0.6504646600167932
77,0.6079946273298469,-0.0717558807280146,-0.7906918658485033
78,0.11429817724236697,0.9433621839264451,0.3114541966591567
79,-0.8092504517673431,0.5277768126409732,-0.2580026014459663
80,0.9869161445069563,-0.08177017570728234,-0.13896100919439536
81,0.4708189500620535,0.677966048749813,-0.5645277256300454
82,0.662515786583328,-0.054732873800509216,0.7470456110930654
83,-0.7756336753356146,0.3484601224232857,0.5262774408675668
84,-0.5194764929321799,-0.5794363720011458,-0.6280108789607329
85,0.2693696106486709,0.4944817992027407,0.8263944355549616
86,-0.66881380259388,-0.5985786664716486,0.4408987156988977
87,0.04140108166666613,-0.9745904965485409,-0.22013476434697551
88,0.698136904772666,-0.6879633032670281,0.19827091453957732
89,-0.6630810082802051,-0.6775920661042854,0.31810779369677883
90,-0.9450554366104993,-0.2865201275700252,-0.15740533100945137
91,-0.4490667397573795,0.46903588575175886,0.7604895798896532
92,0.3811190283787481,0.4099313793179714,0.8286763846388433
93,0.2816742791930408,0.4990335093516357,-0.8195273985567975
94,-0.24594055564418107,0.6600611811149147,0.7098115808259368
95,-0.0725104338017359,0.24013424917325105,0.9680277781984787
96,-0.3524881416240701,0.9324716978530234,0.07904835682991353
97,0.6496268780705665,-0.6306457571556705,-0.4245831464740922
98,-0.0852776959472649,-0.6782428721968016,-0.7298728114460482
99,-0.9017931788273165,0.37417497694965574,0.21624557624434357
100,-0.769051221782391,-0.4524189792438772,0.45152772394941576
101,0.46537695448778804,0.047262540943142056,-0.883849841576763
102,-0.6631204538642603,0.4606720972177757,0.5899597295679033
103,0.5602738910382985,0.5092149136073458,0.6532942206851886
104,0.9986831959752388,-0.04867876626788348,0.016194190048273632
105,-0.6582503623318106,-0.20194367196550247,0.7252070144745772
106,0.5416525786214549,-0.8315245178986901,-0.12320495203553944
107,0.10838046635647194,-0.6494377921815814,0.7526514655527264
108,0.8277602028574351,0.10822851444140594,-0.5505448530567009
109,0.805119064714009,0.5296024253970929,0.26702914194438804
110,-0.4490214666188195,-0.7771233532965308,0.4409750744391793
111,-0.7497757552407247,-0.4049057181610758,0.5233427903904518
112,0.0868206929148967,-0.5115846903786501,-0.8548352308205119
113,-0.8024169777408883,0.23970121422027013,0.546507384885609
114,-0.11571094475255636,0.98595773499827,0.12040897832617044
115,-0.7310567449068497,-0.648870167906874,0.21100602106742494
116,-0.720453938337629,0.6304783902308733,-0.2888652318741153
117,0.2949282074834686,-0.9553012434514094,-0.020417803279958027
118,0.3942656848593169,-0.9177830742270808,0.04721015150052578
119,-0.7045570776869063,0.7095879266136923,0.009181431553292315
120,0.5849439928771362,-0.8110275309632548,-0.008652699960109062
121,-0.7958775276657291,-0.5482886163327477,-0.2568239750424553
122,0.2645556123979259,0.9137967830987925,0.30819761054728606
123,0.8182281785583557,-0.1345145852488992,0.5589351251875234
124,-0.5651794200695696,0.8237704414107787,-0.04443515486319129
125,0.35397916364587395,-0.7008729143949256,0.6192543173625281
126,0.9748586316764752,0.05949195737230044,0.21473554725262145
127,-0.9319178556311171,-0.12544158134080846,0.34028446927037065
128,-0.03691212892212509,-0.5141708081285221,0.8568931525032155
129,-0.2039124655873251,0.964732131784449,-0.1664680758605995
130,-0.4893641333689179,-0.8483401668702982,0.20209331074175263
131,0.18874810468834266,-0.480830442878723,-0.8562571098552172
132,0.8864297726335386,0.4247228433253011,-0.18399120779679826
133,0.7602387409187111,0.632709101795399,0.14736434206276827
134,0.7332136785536175,0.5298367185631698,0.42622852232585823
135,0.27575751716388625,0.8827350157798378,-0.38044274686709223
136,-0.5483236139351144,-0.762591083395577,0.3432142973809447
137,-0.8537611634986283,-0.09160759644256661,0.512542606985492
138,-0.37601469964782985,-0.19741757430629434,-0.9053392993810504
139,-0.9954697960535683,-0.09281006500251313,0.02064405433281947
